id,name,value,timestamp,createdTimestamp,workstationCode,workstationId,workstationComponent,nameId,rawName
15f280ec0d6353a8a7db3a4f,counter.last30seventscount,1,2024-07-24T00:01:52.776208+00:00,2024-07-24T00:01:52.776159+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,1
f19cfefbf1d9cb7345cc4f74,load,3,2024-07-24T00:01:59.624244+00:00,2024-07-24T00:01:59.252514+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
6b3c9db26f2634adab01c620,load,2,2024-07-24T00:02:00.686244+00:00,2024-07-24T00:02:00.262954+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
d383b33598b125116a7065ab,load,29,2024-07-24T00:02:06.155244+00:00,2024-07-24T00:02:05.302281+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
32371ff222520f47d8ca0374,load,30,2024-07-24T00:02:08.312244+00:00,2024-07-24T00:02:07.324362+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
03940e6374b70c84a837d873,load,3,2024-07-24T00:02:16.975244+00:00,2024-07-24T00:02:16.465394+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
b3c0a2aa4ef4ab131f6c74f9,load,2,2024-07-24T00:02:18.022244+00:00,2024-07-24T00:02:17.561126+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
cc6fa41aba5ba1a3e820eaf2,counter.last30seventscount,6,2024-07-24T00:02:22.777250+00:00,2024-07-24T00:02:22.777202+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,6
277531ebab162d744c0d4828,load,29,2024-07-24T00:02:28.725244+00:00,2024-07-24T00:02:28.679084+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
ed615ca0d95412df6780ce29,load,30,2024-07-24T00:02:41.632244+00:00,2024-07-24T00:02:40.799620+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
b2c7d0f59eb313771ed4c827,counter.last30seventscount,2,2024-07-24T00:02:52.779166+00:00,2024-07-24T00:02:52.779069+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,2
7d3553e6e1b7a6785e01b5f3,load,29,2024-07-24T00:03:01.007244+00:00,2024-07-24T00:03:00.114449+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
40a44f415d7ad3339102599d,load,3,2024-07-24T00:03:02.070244+00:00,2024-07-24T00:03:01.123176+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
8bd6a36f5814b6a13f5ed271,load,2,2024-07-24T00:03:03.148244+00:00,2024-07-24T00:03:03.138841+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
24a7dea5e068162be2d03617,load,30,2024-07-24T00:03:06.382244+00:00,2024-07-24T00:03:06.164793+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
548a05f0485712b2ebe44585,load,3,2024-07-24T00:03:18.305244+00:00,2024-07-24T00:03:18.269275+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
23032b95becb9a7f977d0eb4,load,2,2024-07-24T00:03:19.351244+00:00,2024-07-24T00:03:19.279443+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
1016c09fc9eddf4c73261f0d,counter.last30seventscount,6,2024-07-24T00:03:22.780077+00:00,2024-07-24T00:03:22.780014+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,6
3d770b586f2ca9154b56d3fc,load,29,2024-07-24T00:03:26.945244+00:00,2024-07-24T00:03:26.334655+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
c999d8db161b28c36a145e7f,load,30,2024-07-24T00:03:36.696244+00:00,2024-07-24T00:03:36.412151+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
3bac4f497759ec62d190f102,load,3,2024-07-24T00:03:38.852244+00:00,2024-07-24T00:03:38.676216+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
b11ae6f709d8226d4ec6fbb9,load,2,2024-07-24T00:03:39.899244+00:00,2024-07-24T00:03:39.692520+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
047fa9a17aaf3854b20d9643,counter.last30seventscount,4,2024-07-24T00:03:52.781560+00:00,2024-07-24T00:03:52.781500+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,4
23ef8427a2615a50f6d2ee15,load,3,2024-07-24T00:04:19.585244+00:00,2024-07-24T00:04:18.728932+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
a36ed95ae2d4686fd7a0cf7f,load,2,2024-07-24T00:04:20.632244+00:00,2024-07-24T00:04:19.848120+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
5bd7179ebd50757968894753,counter.last30seventscount,2,2024-07-24T00:04:22.784273+00:00,2024-07-24T00:04:22.784232+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,2
2e7d1edd2bd70aad12182765,load,3,2024-07-24T00:04:24.944244+00:00,2024-07-24T00:04:24.901102+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
0005d4e090a40f43d066dd91,load,2,2024-07-24T00:04:26.026244+00:00,2024-07-24T00:04:25.911647+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
9a8b8941bcf2598cf5b68eca,load,3,2024-07-24T00:04:32.557244+00:00,2024-07-24T00:04:32.082846+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
7ff9a1f7bcb9f4fb322aa05d,load,2,2024-07-24T00:04:33.635244+00:00,2024-07-24T00:04:33.098042+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
ddfdd81bd45184725f184303,load,3,2024-07-24T00:04:46.669244+00:00,2024-07-24T00:04:46.231785+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
87e2e0fb3bd48ec3ca1a5bf4,load,2,2024-07-24T00:04:47.779244+00:00,2024-07-24T00:04:47.243828+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
cb85950a4c1f08d0eb984e30,load,3,2024-07-24T00:04:52.117244+00:00,2024-07-24T00:04:51.282770+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
22d0ba5a0b7aadfd50ff51bc,load,2,2024-07-24T00:04:53.195244+00:00,2024-07-24T00:04:52.291548+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
bf3a5a61fe0aa3a331ad3d28,counter.last30seventscount,8,2024-07-24T00:04:52.785389+00:00,2024-07-24T00:04:52.785350+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,8
14d6ef755fbd37538ef60d58,counter.last30seventscount,0,2024-07-24T00:05:22.786824+00:00,2024-07-24T00:05:22.786779+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,0
9065cb0153744244294752a1,load,3,2024-07-24T00:05:37.294244+00:00,2024-07-24T00:05:37.141820+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
3cfeb19c7dbe396bccf62dfd,load,2,2024-07-24T00:05:38.356244+00:00,2024-07-24T00:05:38.153793+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
36ca01a8798b3152a5f0755e,counter.last30seventscount,2,2024-07-24T00:05:52.787528+00:00,2024-07-24T00:05:52.787450+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,2
4dc0d278957d611039e9fae2,counter.last30seventscount,0,2024-07-24T00:06:22.788314+00:00,2024-07-24T00:06:22.788259+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,0
93ed9949e42d43ce18faab74,load,3,2024-07-24T00:06:37.410244+00:00,2024-07-24T00:06:36.739388+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
6d8b78e3d92b6ab2ba677117,load,2,2024-07-24T00:06:38.488244+00:00,2024-07-24T00:06:37.752242+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
0d4780a5ad4e1f456af1d502,counter.last30seventscount,2,2024-07-24T00:06:52.790929+00:00,2024-07-24T00:06:52.790885+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,2
da1745d0b053b817687fd981,load,3,2024-07-24T00:07:09.566244+00:00,2024-07-24T00:07:09.299435+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
abf0d9814b5d8c1ecc31c433,load,2,2024-07-24T00:07:10.613244+00:00,2024-07-24T00:07:10.309611+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
64a900722c384dea9c043907,load,3,2024-07-24T00:07:29.946244+00:00,2024-07-24T00:07:29.461004+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
4c8c09f8118f31f2cd453df6,load,2,2024-07-24T00:07:30.993244+00:00,2024-07-24T00:07:30.470238+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
06d07b57753b7a129c8a1cb0,load,29,2024-07-24T00:07:36.369244+00:00,2024-07-24T00:07:35.514552+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
b23b66c0997f6ca00f62eb7a,load,30,2024-07-24T00:07:43.901244+00:00,2024-07-24T00:07:43.582653+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
32305919c93b0429bb5479f6,load,3,2024-07-24T00:07:44.994244+00:00,2024-07-24T00:07:44.591829+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
711dabe6be86614e2de1f2cf,load,2,2024-07-24T00:07:46.073244+00:00,2024-07-24T00:07:45.600476+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_Z,83f06bc2b2db79ce,Zload
69af33e6e873913af529cc9c,load,29,2024-07-24T00:07:52.463244+00:00,2024-07-24T00:07:51.656547+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
8cf92cee1446eb57b610009e,counter.last30seventscount,7,2024-07-24T00:07:52.793238+00:00,2024-07-24T00:07:52.793197+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,,d7ce7e471f79925d,7
e708dfec91ba6c0faef9b60c,load,30,2024-07-24T00:07:54.620244+00:00,2024-07-24T00:07:53.672599+00:00,LSTBIAPPS1_NL250007_013,62150e7765040401caf0990c,Linear_X,c29664e9c4f1b421,Xload
